 16384	 0.000051444	
 32768	 0.000102542	
 65536	 0.000318588	
 131072	 0.000303087	
 262144	 0.000508991	
 524288	 0.001199924	
 1048576	 0.002108884	
 2097152	 0.004225286	
 4194304	 0.007171591	
 8388608	 0.014011632	
 16777216	 0.028180349	
 33554432	 0.058827540	
 67108864	 0.119326381	
