
1000 0.000450448
3000 0.0036497
5000 0.00981214
7000 0.0190343
9000 0.0313216
11000 0.046396
13000 0.0647981
15000 0.085772
17000 0.110293
19000 0.136822
21000 0.166843
23000 0.200156
25000 0.236038
27000 0.275593
29000 0.316394
31000 0.362075
33000 0.409495
35000 0.460343
37000 0.514391
39000 0.574426
41000 0.633124
43000 0.695531
45000 0.760018
47000 0.829227
49000 0.899865
