
1000000 0.181072
2000000 0.378504
3000000 0.589805
4000000 0.791167
5000000 0.999019
6000000 1.21404
7000000 1.42763
8000000 1.64701
9000000 1.87716
10000000 2.08409
11000000 2.31784
12000000 2.54294
13000000 2.74862
14000000 2.9754
15000000 3.20041
16000000 3.42808
17000000 3.64669
18000000 3.88322
19000000 4.1258
20000000 4.33924
21000000 4.55232
22000000 4.78354
23000000 5.04453
24000000 5.26413
25000000 5.47815
