
1000000 0.0940519
2000000 0.196917
3000000 0.305495
4000000 0.414775
5000000 0.523699
6000000 0.633888
7000000 0.748329
8000000 0.86894
9000000 0.977229
10000000 1.09162
11000000 1.21105
12000000 1.32263
13000000 1.44056
14000000 1.5664
15000000 1.68033
16000000 1.80347
17000000 1.92314
18000000 2.04792
19000000 2.16526
20000000 2.27512
21000000 2.40949
22000000 2.53127
23000000 2.6453
24000000 2.76543
25000000 2.88202
