
10 6.72133e-06
11 1.41813e-05
12 2.0323e-05
13 3.2327e-05
14 5.8513e-05
15 0.000112626
16 0.000202222
17 0.000415398
18 0.000829542
19 0.0016001
20 0.00297915
21 0.00430329
22 0.00524303
23 0.00892702
24 0.0176834
25 0.0349117
26 0.0690583
27 0.137025
28 0.27128
29 0.532232
30 1.05468
31 2.19156
32 4.19135
33 8.66492
34 17.064
