
9 1.469e-06
10 2.75367e-06
11 5.36533e-06
12 9.791e-06
13 1.9449e-05
14 3.86947e-05
15 7.7311e-05
16 0.000154485
17 0.000308901
18 0.000617907
19 0.00125673
20 0.00258008
21 0.00535039
22 0.0105563
23 0.0206113
24 0.0406846
25 0.0812022
26 0.171057
27 0.326598
28 0.649696
29 1.29932
30 2.60114
31 5.21072
32 10.4124
33 20.8608
