
1000000 0.244605
2000000 0.507727
3000000 0.857199
4000000 1.06027
5000000 1.39816
6000000 1.7843
7000000 1.87722
8000000 2.21515
9000000 2.54782
10000000 2.94395
11000000 3.29787
12000000 3.73117
13000000 4.01264
14000000 3.90778
15000000 4.24779
16000000 4.59811
17000000 4.97701
18000000 5.32463
19000000 5.69671
20000000 6.0773
21000000 6.47029
22000000 6.92456
23000000 7.31527
24000000 7.78317
25000000 8.13162
