
120 0.00148668
240 0.0108212
360 0.0297623
480 0.0695642
600 0.142201
720 0.232216
840 0.367909
960 0.555748
1080 0.792531
1200 1.14222
1320 1.54667
1440 2.06083
1560 2.68159
1680 3.36295
1800 4.26869
1920 5.03658
2040 6.02651
2160 7.49347
2280 8.59031
2400 10.0689
2520 11.5619
2640 14.0526
2760 15.3079
2880 18.1346
