
200 0.0517705
300 0.174125
400 0.413554
500 0.818496
600 1.38602
700 2.20527
800 3.30051
900 4.72919
1000 6.52704
1100 8.69547
1200 11.3536
1300 14.4283
1400 17.9274
1500 21.9928
1600 26.6865
1700 31.9244
1800 37.9681
1900 44.5133
2000 51.981
2100 60.0727
2200 69.0479
2300 78.8561
2400 89.334
2500 100.889
2600 113.522
