
100 0.00109371
204 0.00255659
308 0.00437289
412 0.00576716
516 0.00805067
620 0.00915576
724 0.0112038
828 0.0129767
932 0.0147446
1036 0.0166614
1140 0.0182499
1244 0.0200541
1348 0.0219055
1452 0.0242634
1556 0.025761
1660 0.0279076
1764 0.0297908
1868 0.0315954
1972 0.0344459
2076 0.0355892
2180 0.037777
2284 0.0402261
2388 0.0417444
2492 0.0439233
2596 0.0460849
2700 0.0485987
