 16384	 0.000032610	
 32768	 0.000096090	
 65536	 0.000118152	
 131072	 0.000176009	
 262144	 0.000463533	
 524288	 0.000871513	
 1048576	 0.002135288	
 2097152	 0.004517402	
 4194304	 0.007590048	
 8388608	 0.015009493	
 16777216	 0.028090356	
 33554432	 0.055225890	
 67108864	 0.111061894	
