
1000000 0.138882
2000000 0.291777
3000000 0.449823
4000000 0.609289
5000000 0.762986
6000000 0.933892
7000000 1.09681
8000000 1.27618
9000000 1.43591
10000000 1.59502
11000000 1.77258
12000000 1.94187
13000000 2.11638
14000000 2.28479
15000000 2.46421
16000000 2.64738
17000000 2.80091
18000000 2.96646
19000000 3.17993
20000000 3.33331
21000000 3.49112
22000000 3.67838
23000000 3.88384
24000000 4.0132
25000000 4.20191
