
1000000 0.208997
2000000 0.43057
3000000 0.743943
4000000 0.897515
5000000 1.19975
6000000 1.5662
7000000 1.57882
8000000 1.8639
9000000 2.24335
10000000 2.49551
11000000 2.83289
12000000 3.18597
13000000 3.49516
14000000 3.28462
15000000 3.58936
16000000 3.88189
17000000 4.22679
18000000 4.52828
19000000 4.86093
20000000 5.20619
21000000 5.56328
22000000 5.95751
23000000 6.3802
24000000 6.65836
25000000 7.12851
