
100 0.00211265
204 0.0080425
308 0.0170419
412 0.0301585
516 0.0470085
620 0.06756
724 0.09209
828 0.1204
932 0.151763
1036 0.188143
1140 0.22599
1244 0.269323
1348 0.316433
1452 0.366712
1556 0.429457
1660 0.47892
1764 0.540032
1868 0.605752
1972 0.674429
2076 0.745438
2180 0.823436
2284 0.903431
2388 0.987818
2492 1.09003
2596 1.16701
2700 1.25955
