 16384	 0.000121335	
 32768	 0.000242062	
 65536	 0.000472600	
 131072	 0.000926012	
 262144	 0.001978174	
 524288	 0.003713204	
 1048576	 0.006837743	
 2097152	 0.009177675	
 4194304	 0.014988892	
 8388608	 0.029237130	
 16777216	 0.059237476	
 33554432	 0.121720940	
 33554432	 0.119470620	
